,effective_capacity_MW_end
60261,67.73129854154
60312,99.01643203634919
60363,40.55877559310779
60414,66.51442160184233
60465,93.2673503026504
60516,99.01643203634919
60567,99.01643203634919
60618,99.01643203634919
60669,38.8529036954096
60720,75.32601350450133
60771,93.63828710729497
60822,78.09356845952186
60873,99.01643203634919
60924,32.877259804984504
60975,56.1378275513247
61026,99.01643203634919
61077,48.637972049247026
61128,99.01643203634919
61179,99.01643203634919
61230,91.18192491104574
61281,70.45399488598254
61332,99.01643203634919
61383,81.56655983625367
61434,99.01643203634919
61485,99.01643203634919
61536,80.8356384381011
61587,99.01643203634919
61638,85.39445991038876
61689,74.27562257551936
61740,99.01643203634919
61791,85.16713444364335
61842,99.01643203634919
61893,51.20217945391717
61944,99.01643203634919
61995,59.85372289523315
62046,99.01643203634919
62097,51.69539418606492
62148,99.01643203634919
62199,80.31466040914427
62250,99.01643203634919
62301,91.37362300037937
62352,62.731912222572674
62403,60.93479003402237
62454,58.962870338673085
62505,75.08940897085463
62556,75.93401467607718
62607,70.07876394487364
62658,53.12865129804531
62709,83.9815287906865
62760,89.08240552041829
62811,25.361398462462407
62862,81.96512568849948
62913,99.01643203634919
62964,99.01643203634919
63015,69.88012349525535
63066,95.37646959890833
63117,34.42185653299647
63168,39.6698678696078
63219,99.01643203634919
63270,93.71987228534908
63321,80.78617348900121
63372,57.367392492454464
63423,95.95507626946689
63474,91.71223766221311
63525,99.01643203634919
63576,50.83533841978204
63627,99.01643203634919
63678,69.25683825066059
63729,66.32928745200178
63780,83.03427363313345
63831,90.12607815590805
63882,86.89743077357434
63933,70.32227730232948
63984,99.01643203634919
64035,99.01643203634919
64086,84.62243922610217
64137,71.12357277123752
64188,59.125214066775904
64239,90.08471742228186
64290,46.6050562620363
64341,31.935440512131745
64392,99.01643203634919
64443,99.01643203634919
64494,99.01643203634919
64545,28.4814971516765
64596,99.01643203634919
64647,99.01643203634919
